Emoji_0,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Emoji_6,Emoji_7,Emoji_8,Emoji_9,Emoji_10,Emoji_11,Emoji_12,Emoji_13,Emoji_14,Emoji_15,Emoji_16,Emoji_17,Emoji_18,Emoji_19,Emoji_20,Emoji_21,Emoji_22,Emoji_23,Emoji_24,Emoji_25,Emoji_26,Emoji_27,Emoji_28,Emoji_29,Emoji_30,Emoji_31,Emoji_32,Emoji_33,Emoji_34,Emoji_35,Emoji_36,Emoji_37,Emoji_38,Emoji_39,Emoji_40,Emoji_41,Emoji_42,Emoji_43,Emoji_44,Emoji_45,Emoji_46,Emoji_47,Emoji_48,Emoji_49,Emoji_50,Emoji_51,Emoji_52,Emoji_53,Emoji_54,Emoji_55,Emoji_56,Emoji_57,Emoji_58,Emoji_59,Emoji_60,Emoji_61,Emoji_62,Emoji_63,x1,Emoji_0,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Emoji_6,Emoji_7,Emoji_8,Emoji_9,Emoji_10,Emoji_11,Emoji_12,Emoji_13,Emoji_14,Emoji_15,Emoji_16,Emoji_17,Emoji_18,Emoji_19,Emoji_20,Emoji_21,Emoji_22,Emoji_23,Emoji_24,Emoji_25,Emoji_26,Emoji_27,Emoji_28,Emoji_29,Emoji_30,Emoji_31,Emoji_32,Emoji_33,Emoji_34,Emoji_35,Emoji_36,Emoji_37,Emoji_38,Emoji_39,Emoji_40,Emoji_41,Emoji_42,Emoji_43,Emoji_44,Emoji_45,Emoji_46,Emoji_47,Emoji_48,Emoji_49,Emoji_50,Emoji_51,Emoji_52,Emoji_53,Emoji_54,Emoji_55,Emoji_56,Emoji_57,Emoji_58,Emoji_59
11,48,33,4,6,39,52,51,0,32,57,58,61,24,47,12,48,11,41,42,12,32,62,33,25,34,12,46,35,25,32,33,22,55,58,32,55,44,22,33,11,48,12,52,62,32,55,42,22,25,12,0,40,33,41,40,0,57,12,25,32,55,22,25,37,41,12,28,49,33,32,58,55,44,11,42,61,31,57,44,12,28,49,4,39,32,55,19,37,25,42,33,32,62,58,34,40,46,27,33,12,51,41,0,25,34,46,32,27,35,32,41,55,22,25,62,10,61,33,28,46,34,33,24,40
41,31,33,57,44,19,0,25,32,55,33,34,22,21,53,51,12,39,41,33,57,40,33,58,17,33,24,55,53,34,44,24,42,11,31,33,32,42,55,44,32,31,33,44,55,33,0,40,32,25,32,33,55,31,25,52,32,12,34,45,24,33,53,40,16,46,32,34,55,0,45,34,46,43,52,4,6,33,31,17,11,42,48,34,52,44,32,55,39,52,22,33,32,25,55,33,31,44,53,40,42,32,55,34,12,22,32,62,25,33,46,34,40,33,47,32,55,37,19,34,34,32,55,33,54
44,13,61,37,58,0,12,25,41,53,42,12,25,62,28,12,42,25,22,51,12,0,41,32,40,0,20,34,25,32,41,12,0,25,22,61,24,47,8,46,42,58,44,57,33,0,40,33,32,22,32,55,37,25,62,32,55,25,62,22,22,35,34,5,2,34,56,46,35,38,61,40,24,47,33,57,32,55,34,21,19,0,20,55,25,33,32,31,55,58,39,32,55,33,62,32,34,55,33,22,34,32,42,55,46,33,44,62,12,32,46,34,35,45,27,42,41,12,62,33,17,4,12,41,31
49,44,48,38,11,32,55,22,33,62,44,62,49,20,12,31,61,30,11,57,42,32,12,41,55,42,33,32,12,62,40,0,3,35,32,11,48,44,13,63,32,12,44,0,55,56,24,40,39,55,57,12,42,33,62,55,32,57,33,58,61,33,24,40,47,22,12,25,62,34,20,31,19,33,45,33,32,55,62,22,38,28,32,0,12,48,11,44,42,13,33,40,53,57,34,32,34,55,46,27,12,3,46,34,29,32,12,25,22,19,42,33,31,12,57,33,61,40,21,57,6,33,17,31,57
12,25,19,22,20,51,12,62,34,32,33,21,17,40,31,33,32,55,40,31,33,40,42,58,31,33,53,31,21,32,32,55,58,14,0,57,40,58,24,46,22,25,19,32,55,32,55,25,22,19,22,25,41,12,19,57,33,58,40,21,42,34,12,46,45,42,11,44,48,58,32,55,37,62,33,27,43,55,29,42,51,0,42,13,3,32,55,37,44,62,12,0,51,25,3,33,40,53,12,62,32,12,22,34,55,31,34,33,4,43,61,40,57,17,6,34,22,27,21,46,32,34,55,22,12
31,17,4,33,6,32,55,37,56,58,57,58,33,30,21,12,51,32,42,34,32,33,41,25,55,32,55,12,33,25,44,33,58,57,31,51,32,44,42,55,17,62,10,12,40,12,4,41,17,49,39,32,55,34,52,0,41,28,12,44,33,40,57,17,31,46,34,12,27,35,33,32,55,22,31,11,33,24,12,42,58,44,33,32,57,57,32,55,58,33,57,24,33,40,21,32,55,19,22,25,33,40,57,62,42,56,40,53,30,62,12,33,57,62,40,32,55,33,34,22,41,11,31,12,17
34,46,27,5,45,19,11,12,25,55,0,28,41,49,12,51,11,31,41,33,32,55,44,22,34,32,34,46,55,22,33,44,51,32,42,32,55,22,44,62,34,46,42,3,51,12,25,32,19,41,41,33,57,31,62,41,31,62,19,25,40,0,12,41,17,33,24,4,47,57,48,41,22,12,11,55,32,19,44,33,40,33,12,57,6,54,28,33,50,22,32,55,19,22,25,33,58,57,40,53,12,42,46,0,20,32,55,33,44,22,55,32,37,19,1,32,33,55,58,57,32,55,22,33,44
41,53,33,7,62,32,55,37,19,1,33,13,42,31,44,55,33,32,40,58,44,32,55,34,50,42,44,51,12,13,32,39,42,55,12,33,53,50,34,49,32,55,0,37,34,32,12,55,22,41,39,52,12,43,22,22,32,25,55,12,32,33,55,40,22,32,55,33,37,22,32,33,55,25,22,44,58,57,31,42,22,25,32,39,55,39,12,25,52,19,56,38,58,39,22,12,33,42,40,62,32,55,19,22,25,32,55,22,25,37,51,42,58,11,34,33,32,40,55,41,32,55,42,44,22
46,34,35,3,45,51,39,17,40,13,32,55,33,58,37,40,57,33,6,17,34,32,27,46,55,12,0,40,33,25,32,55,33,37,22,42,44,58,33,32,32,55,58,37,42,34,32,39,46,55,32,34,55,22,27,39,52,42,43,56,52,51,39,44,29,11,42,48,0,12,32,55,22,37,31,32,55,22,33,12,57,58,42,31,20,61,4,44,63,31,33,32,55,22,40,32,55,19,22,25,40,32,46,25,55,33,40,4,12,17,61,21,40,55,32,32,22,55,25,12,31,33,53,0,54
39,38,0,56,33,39,51,12,25,19,32,34,12,22,55,32,55,22,11,37,32,55,33,58,62,32,55,57,37,25,32,55,37,33,19,46,42,20,12,45,33,55,19,53,32,32,34,55,46,37,42,21,32,11,55,32,55,22,37,34,32,55,33,22,41,22,12,32,25,34,33,40,6,31,17,39,36,41,52,12,12,33,0,20,25,32,22,55,25,12,12,25,41,33,40,57,40,48,31,56,11,12,34,46,52,11,12,48,32,28,33,31,44,40,57,25,19,22,1,42,33,42,34,58,24
32,33,55,22,25,33,40,21,58,30,32,55,44,58,37,42,56,13,32,34,33,22,53,32,25,51,39,2,0,1,12,41,25,62,22,26,4,41,0,3,41,22,32,34,33,32,55,37,19,22,34,46,3,12,45,51,42,46,22,25,39,36,41,52,12,40,33,17,6,41,12,42,0,25,51,32,55,22,19,25,12,33,42,62,57,55,32,53,19,33,32,22,25,39,42,31,44,13,17,61,0,51,3,19,25,58,33,32,12,57,32,33,55,57,34,44,32,42,55,57,33,34,40,41,46
32,55,34,27,22,22,32,55,33,62,32,55,22,33,25,61,33,59,40,8,42,51,33,46,20,17,33,31,62,40,30,33,21,32,53,32,19,55,25,37,12,41,40,17,33,32,55,33,37,22,34,46,12,17,3,41,42,12,25,0,32,55,33,22,25,39,32,55,52,43,21,33,30,31,17,32,55,37,58,19,12,41,40,33,6,32,55,33,62,37,51,42,12,34,32,33,40,32,53,55,33,32,28,55,62,12,32,25,28,55,61,4,63,47,8,32,30,55,44,37,33,39,53,32,36
12,32,22,25,42,46,34,35,27,5,32,25,22,19,12,33,0,57,40,12,32,42,55,12,34,61,42,44,24,31,32,22,55,25,19,39,33,52,0,12,32,55,33,44,37,55,32,19,25,39,22,34,12,25,46,12,39,25,0,51,63,33,41,4,12,0,12,41,25,20,12,58,42,44,62,33,12,25,0,22,34,46,27,35,45,12,34,22,32,27,0,51,12,42,13,41,61,33,12,57,32,55,0,22,19,39,32,55,52,43,33,44,31,63,21,12,41,33,40,39,55,32,42,0,25
57,13,58,33,50,46,34,61,40,35,12,33,40,42,17,32,55,44,54,33,32,55,22,33,34,32,33,55,37,19,33,6,12,39,41,33,31,54,6,50,42,51,44,39,48,32,33,55,41,54,34,27,22,46,43,42,21,34,51,41,46,34,52,45,12,12,42,0,41,51,32,33,55,62,52,41,22,28,0,25,12,25,0,20,19,21,57,33,17,58,63,55,53,32,25,33,41,40,12,62,46,20,12,34,3,11,17,33,21,6,34,46,40,33,21,40,46,34,33,21,33,40,31,53,58
39,52,43,45,27,34,32,55,46,22,42,32,55,46,34,32,33,55,39,41,4,44,17,10,51,44,32,55,42,33,21,17,63,33,40,58,21,24,47,40,32,55,33,56,37,33,34,51,44,0,34,46,51,52,45,20,42,45,52,62,32,55,44,57,33,26,0,40,41,51,25,19,12,22,32,34,46,12,3,27,33,12,31,0,6,32,55,33,41,62,11,48,12,52,28,19,25,1,55,32,32,55,37,19,44,20,41,0,33,25,46,34,40,32,55,12,32,57,58,0,52,45,43,62,39
19,32,37,25,55,39,52,22,12,32,56,12,33,28,0,12,62,41,52,34,12,41,33,42,40,12,0,25,20,22,39,52,56,43,38,32,55,1,19,37,12,42,33,40,41,24,34,46,40,42,39,32,12,55,25,42,58,57,44,12,42,44,57,31,58,32,55,37,19,22,39,12,0,28,25,12,62,52,11,43,0,19,25,51,22,17,12,40,48,4,33,31,30,53,50,32,55,37,22,19,46,34,11,48,35,32,33,55,53,44,33,61,53,57,31,32,55,25,22,37,55,32,0,40,25
32,55,22,33,12,34,22,27,33,46,22,55,32,62,25,4,51,33,17,40,51,39,12,0,44,11,21,12,48,51,41,31,44,57,40,40,61,33,32,0,12,63,41,17,21,39,22,12,52,25,57,58,55,32,37,12,0,41,42,51,42,34,12,46,41,0,20,12,25,51,32,55,34,52,27,44,11,32,55,0,40,61,12,33,57,55,32,52,43,44,46,34,42,43,52,33,39,17,32,55,33,41,31,62,40,0,19,25,20,53,33,53,31,12,62,41,40,33,17,42,22,33,25,32,34
32,55,34,22,27,34,33,40,55,32,32,55,44,37,62,33,40,57,32,25,32,39,0,12,62,12,25,34,22,19,46,34,27,35,5,25,19,33,20,62,32,55,22,28,62,34,55,32,27,45,32,55,37,19,25,32,55,37,62,28,32,55,37,33,28,39,33,41,12,57,57,34,33,24,17,34,46,40,57,12,57,40,0,12,33,33,32,55,31,62,44,32,33,55,31,4,12,17,45,3,32,0,55,12,22,40,33,17,21,58,45,62,12,33,31,41,9,50,0,49,52,11,39,48,24
33,17,6,4,22,14,12,19,52,43,33,57,62,44,58,33,6,40,31,17,32,55,37,58,42,32,55,19,22,25,0,19,25,22,32,56,55,37,32,38,32,33,40,34,55,34,46,3,35,27,12,51,25,40,22,32,33,55,62,12,32,12,55,0,62,32,12,22,55,33,39,52,43,42,45,34,46,35,27,45,34,32,46,55,27,32,55,33,53,54,32,55,34,33,44,34,42,46,51,32,33,20,19,17,31,44,42,31,51,12,32,55,22,62,25,33,53,12,0,32,33,53,40,19,0
42,19,25,32,55,40,44,58,0,6,46,34,3,35,45,57,0,3,53,33,46,11,34,42,48,0,19,25,22,12,40,12,33,25,0,57,6,33,40,4,42,32,55,22,25,22,33,54,31,12,33,53,22,25,40,40,57,33,17,6,41,12,62,25,20,33,57,58,40,41,32,55,22,33,37,11,63,48,31,33,42,51,46,34,12,33,57,44,31,58,12,44,42,32,55,31,33,6,30,57,44,32,42,55,22,48,11,39,33,6,22,25,32,41,12,21,11,34,46,44,22,32,55,25,12
12,34,40,57,33,0,53,20,3,33,33,21,40,53,17,57,12,40,0,33,32,55,0,42,12,11,13,31,44,33,32,55,22,44,33,40,31,61,12,28,57,58,12,40,33,41,22,44,62,55,42,44,32,57,58,40,33,50,53,31,39,28,12,0,25,33,0,28,12,62,32,55,33,40,37,32,55,44,22,34,28,0,41,12,25,31,33,6,42,30,19,14,25,32,55,32,55,33,40,25,42,32,55,58,37,40,33,6,24,17,12,33,62,40,20,0,19,38,25,56,32,55,34,33,37
57,34,32,22,42,22,25,34,19,11,39,0,42,12,32,32,42,34,55,58,32,55,22,33,34,22,55,32,25,28,39,41,12,51,25,33,40,32,58,55,40,33,56,6,54,0,13,42,40,58,34,46,33,53,0,33,40,32,55,54,4,49,28,12,41,33,58,57,40,31,32,55,19,37,25,0,12,32,51,41,32,55,25,19,22,58,42,33,57,31,12,33,40,0,41,33,58,32,40,31,33,41,32,28,62,34,46,35,22,12,41,12,44,62,25,63,30,44,42,31,12,41,22,20,25
32,53,22,33,55,0,12,25,53,62,32,55,22,25,19,42,12,52,62,33,34,31,33,46,40,32,34,55,42,46,4,6,36,33,24,0,51,14,19,25,33,63,30,57,21,36,4,6,33,63,55,21,53,54,31,40,42,12,33,46,51,63,0,41,25,25,22,32,34,0,12,41,34,25,62,39,12,32,55,42,52,43,55,32,39,33,22,25,12,53,33,44,40,0,54,56,39,32,37,55,57,58,31,44,33,39,52,12,25,56,40,0,51,3,41,61,41,4,33,49,39,22,25,55,32
32,55,22,34,37,34,46,3,35,45,32,22,55,21,34,33,40,62,57,55,21,32,22,55,34,57,33,0,40,17,46,34,3,29,4,0,12,32,25,28,0,12,51,41,13,57,40,33,58,17,44,41,31,9,49,33,32,58,55,53,51,0,32,12,44,32,57,55,22,25,12,0,51,25,22,32,55,22,62,25,42,12,19,25,62,62,20,12,41,45,34,46,27,5,22,12,31,62,41,17,32,22,55,19,25,21,33,57,17,19,42,57,12,32,58,34,46,51,44,52,42,12,41,0,33
33,40,53,50,63,33,40,17,31,57,12,25,62,32,22,34,36,31,20,53,11,24,47,33,53,32,55,34,52,33,34,46,35,5,45,33,30,34,19,35,63,4,33,12,41,22,33,25,32,0,51,42,32,44,52,33,53,31,50,44,12,40,25,19,41,12,0,51,28,20,33,40,31,0,53,4,36,33,63,31,0,12,3,28,25,32,33,55,22,25,34,21,44,46,55,32,19,55,31,37,32,55,21,58,30,0,12,51,25,19,17,21,33,57,40,33,31,44,53,54,57,51,34,24,33
6,31,33,40,24,32,42,55,34,22,39,0,38,25,22,39,52,34,46,51,24,63,33,47,21,39,32,22,12,55,32,55,19,25,33,6,17,33,40,4,51,0,3,19,25,11,48,33,20,53,34,46,45,43,52,33,53,54,31,58,52,12,39,43,34,34,46,0,3,39,44,32,55,37,25,33,25,12,32,19,36,57,58,33,40,12,20,51,52,25,33,53,34,62,36,32,55,44,22,25,12,34,46,32,42,32,55,33,22,37,4,6,11,17,40,33,40,21,53,17,21,33,17,63,53
32,33,40,55,12,33,31,6,17,63,58,0,39,33,22,44,41,32,55,31,33,22,12,25,28,33,22,32,62,53,32,55,34,37,22,42,32,55,34,12,40,12,41,33,25,32,55,19,37,25,55,32,39,19,52,33,32,55,25,22,42,57,33,62,19,14,33,41,22,30,42,51,0,13,37,32,55,22,19,25,17,21,33,12,31,41,32,55,25,12,33,31,50,21,58,42,46,34,35,45,32,55,37,22,25,0,25,12,22,19,33,31,17,21,6,32,55,33,22,25,4,31,33,6,24
33,24,32,55,40,39,12,52,62,25,32,55,12,58,41,40,57,24,33,17,32,55,40,37,34,22,32,25,0,55,33,31,12,53,6,34,46,11,22,35,34,39,46,12,33,33,32,19,40,55,42,32,55,33,25,12,42,31,62,0,32,55,33,53,54,24,47,16,33,63,57,0,40,33,19,56,42,51,0,12,46,34,28,33,0,34,46,35,32,55,19,25,1,12,20,34,46,5,35,27,34,33,55,36,32,58,57,32,33,22,34,46,21,42,57,32,55,34,22,27,42,58,21,44,41
32,34,55,51,46,32,55,22,62,25,32,12,55,62,25,44,32,55,33,11,39,22,25,12,0,0,12,25,28,22,32,55,22,37,42,17,6,12,39,62,42,12,62,33,20,34,53,4,63,40,32,55,19,12,25,12,41,33,34,0,33,32,40,55,58,12,0,51,3,25,42,58,57,32,55,17,6,36,33,4,33,40,53,31,17,46,41,34,27,5,0,12,41,51,25,32,34,62,55,45,33,32,22,25,55,41,32,58,55,33,39,34,46,52,32,57,58,33,42,44,17,57,40,4,6
13,33,31,17,40,11,63,24,40,53,55,32,33,62,34,41,0,9,20,19,56,38,39,55,32,33,40,57,34,6,33,32,55,40,44,33,53,32,55,54,57,33,58,40,0,0,25,51,12,22,32,42,22,25,55,63,17,40,13,11,57,58,13,17,40,32,40,33,55,53,12,20,52,25,62,33,41,12,62,0,32,55,22,33,53,12,39,0,32,19,25,22,12,20,19,33,28,12,0,41,33,31,40,58,41,41,22,39,0,25,11,31,48,57,46,12,53,41,62,33,41,12,51,0,62
33,31,41,53,6,40,33,31,17,6,40,33,46,61,8,30,21,63,61,17,12,42,0,28,39,12,22,25,28,0,12,32,41,62,55,12,42,41,0,40,12,25,41,0,33,40,42,33,17,24,56,58,33,32,38,32,55,44,22,39,25,22,41,12,19,12,32,34,22,55,32,55,22,54,25,55,32,19,37,25,33,53,31,62,50,40,57,33,58,17,12,11,41,42,25,32,41,55,37,19,34,41,12,58,42,25,22,19,12,41,32,55,22,62,25,32,41,22,55,12,32,55,33,22,37
56,32,55,38,37,46,32,35,34,22,40,32,33,55,44,41,12,44,58,57,32,55,33,40,34,22,25,62,33,12,44,13,57,58,37,32,55,34,37,62,33,12,19,0,25,12,34,40,25,33,32,33,55,40,25,32,55,33,19,40,41,31,53,54,50,32,22,55,33,19,21,42,11,32,33,32,21,22,55,33,42,40,33,51,57,46,34,42,32,55,32,33,25,55,19,33,40,57,58,17,32,55,22,62,33,32,55,19,25,37,33,34,40,53,12,33,32,55,53,62,58,57,33,40,0
0,25,19,22,32,42,12,51,39,52,33,21,63,36,30,0,33,53,20,41,12,33,4,0,6,22,34,46,25,35,44,13,57,58,31,32,55,44,37,22,33,40,6,13,57,31,51,33,44,62,11,24,48,33,47,34,55,32,0,46,34,46,3,35,0,32,62,55,22,12,33,32,53,55,22,52,42,32,55,19,33,32,55,62,58,34,40,57,33,46,12,25,22,62,52,32,55,33,22,19,33,6,36,17,53,32,55,28,62,12,33,31,6,57,54,33,40,6,58,17,31,33,17,12,30
32,55,34,22,19,34,46,12,62,42,41,42,33,12,62,33,22,31,53,62,32,55,22,25,37,25,22,0,19,12,32,12,42,55,33,42,32,55,22,25,21,17,33,40,22,34,42,33,22,32,19,25,55,20,32,44,32,55,34,46,33,31,44,32,40,12,42,32,55,41,32,55,37,19,22,57,58,31,33,6,12,11,63,0,41,34,27,5,42,19,25,0,19,22,32,11,48,62,20,31,32,55,44,34,37,32,33,55,34,40,19,25,32,22,34,53,20,54,0,62,33,0,28,40,41
32,55,44,37,19,22,32,55,25,62,12,32,39,55,22,32,55,22,37,25,33,31,40,32,53,32,55,22,34,25,33,40,57,31,21,46,34,45,27,32,57,40,0,33,17,55,32,35,34,46,40,33,34,46,32,34,32,22,39,12,32,55,40,58,37,14,63,60,7,53,31,33,54,30,50,41,33,31,57,40,33,54,53,31,50,42,33,17,12,44,46,34,33,41,22,33,39,32,55,28,12,0,42,62,32,33,41,28,32,22,33,40,6,17,53,32,33,22,55,44,20,62,19,25,33
36,6,4,33,17,42,39,52,34,46,11,48,57,44,58,33,51,53,54,31,39,52,12,34,32,57,44,13,63,11,32,33,55,22,34,33,40,4,63,6,33,53,6,40,17,42,11,12,51,41,32,55,22,12,25,34,45,32,12,25,46,34,42,35,27,32,19,55,37,34,58,0,34,44,33,12,34,22,25,41,32,22,25,55,12,33,54,53,31,62,42,52,34,51,43,32,55,25,19,22,46,34,12,45,35,12,0,41,33,40,21,45,42,62,35,34,46,0,51,35,33,6,53,62,20
33,34,46,57,40,32,55,0,25,22,12,22,25,32,62,32,55,37,33,22,34,46,35,27,12,3,0,29,32,34,22,32,25,55,12,34,46,27,35,22,46,8,34,61,20,33,40,0,12,34,11,4,24,40,17,33,53,40,31,41,32,55,0,25,22,53,62,33,54,12,0,34,25,35,19,40,24,33,46,57,33,40,17,53,57,33,53,31,50,21,22,32,55,33,54,57,40,33,58,17,46,34,32,55,3,12,41,13,32,0,34,46,21,27,35,12,34,17,40,0,33,34,46,57,40
32,55,19,37,25,12,39,0,25,32,12,0,39,40,28,36,4,6,33,17,32,55,34,46,21,32,34,55,22,25,32,22,12,55,25,41,33,31,25,22,22,25,32,55,41,56,38,26,30,33,33,12,40,62,53,61,33,57,31,40,40,33,31,53,17,56,32,55,13,37,24,44,33,53,47,22,34,32,25,55,32,55,33,54,58,32,55,39,22,46,32,55,37,22,19,22,12,25,62,41,32,55,22,25,62,32,55,44,34,37,40,33,53,46,62,52,45,42,43,37,42,46,40,57,33
32,55,25,22,12,32,55,19,22,37,12,0,32,19,51,12,44,34,41,46,39,52,43,12,56,33,40,0,53,54,12,0,33,40,41,40,33,53,30,58,33,32,55,22,53,32,55,33,22,62,41,42,12,31,51,40,33,57,17,53,40,57,17,33,41,33,11,12,42,31,51,12,25,22,0,46,34,42,55,32,21,17,33,62,34,42,34,32,22,55,32,55,22,33,25,0,51,3,19,20,32,44,55,41,62,12,32,42,25,19,41,12,44,42,37,41,33,11,31,48,39,22,32,25,55
32,12,22,55,42,0,12,41,25,42,12,25,41,22,0,0,22,25,19,12,32,34,12,42,55,33,31,40,53,54,40,0,20,31,12,42,46,51,34,33,22,62,33,39,41,32,55,37,42,58,12,0,25,41,51,12,34,32,58,55,22,32,55,25,41,46,34,42,51,57,44,41,32,12,42,39,32,44,0,42,33,12,62,34,42,39,52,32,43,55,32,55,37,22,19,61,40,33,47,8,58,30,57,17,42,33,6,57,31,40,46,34,25,12,22,57,0,58,12,33,32,42,55,34,22
28,41,33,22,32,44,17,42,33,40,21,34,27,45,32,32,55,34,44,46,39,32,55,52,25,6,4,17,33,40,12,33,46,32,34,32,55,33,22,54,0,40,25,32,12,32,55,42,44,12,57,58,44,31,62,44,48,11,45,51,34,46,35,3,45,34,46,27,35,5,57,35,45,33,34,33,40,42,32,55,44,33,24,57,54,11,48,31,63,6,34,46,3,32,27,33,4,6,40,17,46,34,42,11,51,51,3,25,22,34,42,12,0,25,19,32,55,22,37,25,32,55,37,33,22
32,55,44,37,22,33,0,53,6,36,32,42,55,33,58,42,31,44,51,57,57,22,25,19,0,44,32,55,33,30,34,32,42,22,41,11,48,46,13,42,19,1,0,14,38,0,12,42,28,22,39,52,34,43,45,32,52,55,43,22,32,55,44,42,54,32,55,34,42,37,31,41,33,53,17,39,52,12,57,25,42,44,32,58,40,33,40,17,31,57,56,6,33,40,9,32,55,22,19,25,12,19,25,0,32,32,55,22,37,27,32,19,55,25,22,4,40,12,17,41,62,32,33,41,55
21,33,12,32,22,12,41,22,0,25,46,34,51,42,52,30,21,33,31,63,17,40,21,41,33,11,34,12,52,48,46,34,3,35,29,22,56,13,25,19,31,11,30,6,26,12,42,0,25,62,41,0,22,12,25,0,51,12,41,20,44,33,34,58,46,32,21,55,33,58,41,40,17,6,12,46,34,3,12,35,33,32,55,40,22,14,32,22,55,27,57,58,33,0,39,0,25,12,22,42,33,31,57,40,53,24,47,8,46,21,32,55,58,0,37,12,42,51,62,41,24,33,57,6,47
33,62,32,53,41,32,55,31,37,25,40,33,53,0,25,46,48,34,11,35,40,17,33,58,6,42,12,32,34,57,33,12,40,57,42,20,42,39,19,25,32,55,19,0,25,28,12,62,39,52,33,53,31,54,50,0,32,19,22,55,33,39,34,36,46,25,19,39,20,56,31,6,33,4,36,24,40,57,33,4,34,22,32,55,27,33,36,53,54,62,33,40,53,32,31,6,12,39,62,4,32,55,22,25,44,33,61,6,40,58,58,61,57,33,40,32,55,33,37,44,0,32,19,25,55
55,32,37,56,58,34,22,46,40,25,32,55,37,33,62,34,46,32,27,52,32,55,22,19,25,32,55,37,22,44,0,39,41,28,12,57,33,40,31,58,12,0,33,31,20,41,39,12,25,20,33,57,53,40,31,32,33,55,22,12,12,51,41,40,17,39,52,43,42,19,32,55,39,37,19,32,55,33,34,42,39,12,25,22,0,32,55,37,62,33,0,12,34,41,40,42,41,12,44,51,32,55,37,19,25,32,55,33,62,22,4,46,34,40,6,32,33,55,58,57,4,6,36,33,17
32,33,55,54,62,32,55,39,22,25,32,55,44,34,37,42,32,12,55,22,32,42,12,55,25,33,22,41,25,0,42,20,56,62,33,40,12,17,33,41,51,42,44,12,41,12,42,30,21,62,33,19,32,55,25,33,32,62,55,28,32,55,37,58,34,32,55,33,44,58,13,44,30,33,40,31,33,6,4,41,34,45,39,32,52,12,9,41,0,49,25,12,62,19,22,32,55,37,52,19,32,55,22,25,28,51,58,42,0,48,39,12,52,34,28,21,44,63,24,11,63,33,40,11,31
32,34,55,21,46,32,55,33,34,19,32,55,22,34,33,0,32,55,19,22,11,33,12,25,19,39,33,62,40,41,32,55,22,25,12,55,19,32,25,1,33,40,41,12,6,12,11,39,52,48,40,33,53,63,8,32,22,25,33,55,32,55,33,0,42,32,55,22,37,25,44,32,55,34,21,33,26,38,6,28,33,6,40,31,17,32,55,44,54,33,12,0,25,20,33,33,34,39,6,45,42,12,51,41,44,12,22,25,41,34,33,41,32,62,12,34,46,35,3,27,34,32,55,22,27
42,33,57,0,58,32,55,19,25,42,57,41,58,33,51,39,12,52,28,62,39,51,0,12,25,39,12,25,19,51,33,6,40,17,11,0,12,33,51,41,33,31,41,6,62,0,12,33,25,28,12,34,41,46,25,32,55,37,58,62,12,0,41,51,28,46,34,32,55,27,34,46,5,27,35,32,33,55,44,54,19,25,0,33,12,39,56,19,32,55,12,41,25,0,62,33,30,21,44,17,40,33,53,34,17,58,57,33,40,42,12,41,22,34,25,41,62,20,22,34,33,6,28,31,41
12,57,0,34,25,32,55,44,42,33,34,46,35,3,12,32,55,22,25,62,33,62,57,22,28,22,32,34,62,33,32,55,22,34,25,33,53,50,54,31,34,46,33,58,24,12,33,40,34,57,22,33,12,41,0,33,44,42,54,32,39,33,32,41,28,32,55,34,27,22,41,62,33,12,40,33,22,32,55,25,32,55,12,22,37,32,55,34,22,33,41,40,57,51,12,32,55,22,12,28,44,58,32,12,57,40,33,57,53,30,39,52,36,43,34,34,46,35,0,24,33,40,58,30,6
0,51,3,12,25,12,25,20,22,62,31,44,6,33,30,32,33,55,58,19,32,55,58,34,46,34,33,32,22,62,33,28,53,6,4,25,22,0,12,19,32,55,22,62,25,42,51,21,17,13,44,32,51,62,55,28,33,62,58,32,55,32,44,54,25,39,52,32,55,44,19,55,32,1,37,11,48,63,46,14,33,57,6,58,17,39,36,46,33,6,33,40,0,41,53,0,40,19,25,33,33,32,55,22,34,34,21,12,22,27,57,58,33,40,53,12,25,22,20,51,24,4,57,47,33
32,55,34,37,19,32,55,58,56,37,51,12,25,22,0,32,55,39,37,34,17,33,6,31,57,32,55,22,44,25,0,34,3,46,33,33,57,31,40,58,42,51,12,0,22,32,55,39,22,25,32,55,12,54,28,33,32,22,62,55,12,0,51,42,25,48,11,42,46,58,0,53,24,20,3,32,55,12,22,25,12,17,20,40,57,42,44,58,31,57,32,55,33,42,37,41,0,20,19,12,12,34,46,33,21,32,55,44,37,33,31,33,6,17,57,42,32,44,55,34,24,33,61,47,30
34,32,55,27,22,32,55,42,37,58,42,21,44,51,34,32,55,19,37,25,33,12,34,40,53,12,25,22,62,41,11,48,34,22,27,32,22,55,34,27,32,55,22,39,37,57,17,42,21,13,32,55,34,46,27,33,6,40,12,57,33,40,57,41,12,32,55,39,37,52,34,46,32,55,27,11,42,44,51,48,11,34,48,46,45,13,19,14,25,22,57,40,58,33,61,51,42,44,46,39,32,33,55,53,19,33,31,17,40,6,42,46,12,34,45,42,20,12,34,45,12,25,34,0,3
